title,abstract,content,image
"Xót xa công sản, 'đất vàng' bỏ hoang nhưng... không bán được ở Buôn Ma Thuột","Nhiều trụ sở cũ, ""đất vàng"" ở Buôn Ma Thuột (Đắk Lắk) rộng hàng trăm, hàng ngàn mét vuông bỏ hoang nhiều năm, trở thành nơi tụ tập của các con nghiện, bến cóc xe dù... vô cùng lãng phí.","Trước tình trạng hàng chục trụ sở dôi dư, khu đất vàng nằm ở các trục đường trung tâm TP Buôn Ma Thuột bỏ hoang, lãnh đạo Sở Tài chính Đắk Lắk cho biết đã đề xuất nhiều phương án để giảm lãng phí nhưng chưa thực hiện được do nhiều vướng mắc.
Trong số hàng chục công sản bỏ hoang, ""nổi bật"" nhất là khu đất có tổng diện tích gần 1.000m2 nằm trên 3 tuyến đường sầm uất Phan Chu Trinh - Hai Bà Trưng - Quang Trung (phường Thắng Lợi, TP Buôn Ma Thuột).
Theo tìm hiểu, khu đất này trước đây là trụ sở Ủy ban Mặt trận Tổ quốc Việt Nam tỉnh Đắk Lắk (cũ) và Rạp phim Kim Đồng (nằm sát nhau) nhưng bỏ hoang từ năm 2020, các hạng mục xuống cấp trầm trọng.
Mặt tiền khu đất trở thành nơi kinh doanh cà phê, ẩm thực tự phát của người dân địa phương tạo cảnh tượng nhếch nhác, thậm chí biến thành nơi phóng uế của người đi đường.
Tương tự, khu ""đất vàng"" của Bệnh viện đa khoa Đắk Lắk (cũ) có diện tích hơn 42.645m² với 3 mặt tiền giáp đường Mai Hắc Đế cũng bị bỏ hoang từ năm 2018.
Được biết, tháng 8-2020, khu ""đất vàng"" này được Sở Tài chính tỉnh Đắk Lắk thông báo tổ chức bán đấu giá khu đất với tài sản gắn liền trên đất có giá khởi điểm gần 533,5 tỉ đồng nhưng không ai mua.
Sở Tài chính Đắk Lắk phải thuê nhân viên bảo vệ với số tiền lên đến hàng chục triệu đồng mỗi năm. Đây là một trong nhiều công trình bỏ hoang nhưng nhà nước phải chi tiền… bảo vệ.
Bệnh viện cũ bỏ hoang, cây mọc thành rừng bên trong còn bên ngoài khuôn viên là những quán hàng rong nhếch nhác. Thậm chí dù có bảo vệ nhưng ngay cổng ra vào đã biến thành bãi tập kết hàng hóa và hàng loạt ""xe dù, bến cóc"" nhiều năm nay…
Theo thống kê của Sở Tài chính Đắk Lắk, toàn tỉnh có hơn 4.646 cơ sở nhà, đất đã có phương án sắp xếp lại, xử lý. Trong đó, sẽ giữ lại tiếp tục sử dụng gồm 4.534 cơ sở, thu hồi 21 cơ sở, điều chuyển 54 cơ sở và bán tài sản trên đất, chuyển nhượng quyền sử dụng đất 37 cơ sở.
Ông Lê Danh Thắng - phó giám đốc Sở Tài chính Đắk Lắk - thừa nhận tình trạnh nhiều trụ sở, đất vàng bỏ hoang gây lãng phí rất lớn nhưng chưa có giải pháp xử lý triệt để. Việc bán, chuyển nhượng hoặc đấu thầu trụ sở, đất vàng dôi dư cũng gặp khó vì vướng cơ chế, quy hoạch nên không tìm được nhà đầu tư.
Theo ông, việc bán đấu giá hay chuyển nhượng công sản không còn sử dụng gặp vướng mắc ""vô cùng lớn"" là phải tính cả tài sản (trụ sở cũ) trên đất vào giá bán. Điều này khiến chủ đầu tư mới gặp bất lợi vì khi quyết định mua lô đất nào đó phải mua cả công sở cũ kỹ không thể tái sử dụng và còn mất tiền thuê tháo dỡ.
Ví dụ, tháng 8-2020, Sở Tài chính thông báo việc lựa chọn tổ chức đấu giá tài sản gắn liền với đất của Bệnh viện đa khoa tỉnh (cũ) với giá khởi điểm gần 533,5 tỉ đồng, trong đó giá trị tài sản gắn liền với đất (các khối nhà bệnh viện - PV) hơn 72,6 tỉ đồng.
Tương tự, đầu năm 2020, Sở Tài chính thông báo đấu giá trụ sở Ủy ban Mặt trận Tổ quốc Việt Nam tỉnh Đắk Lắk (cũ) và rạp chiếu phim Kim Đồng với tổng giá khởi điểm trên 90 tỉ đồng; trong đó giá trị tài sản trên đất gần 5,3 tỉ đồng…
""Không nhà đầu tư nào lại bỏ thêm từ hơn 5 tỉ đồng đến hơn 70 tỉ đồng để mua trụ sở cũ chỉ để làm xà bần, chưa kể chi phí tháo dỡ. Đó là điểm vướng rất lớn về mặt cơ chế khi chuyển nhượng, bán đấu giá công sản dôi dư hiện nay"", ông Thắng nói.
Ngoài ra, hiện phần lớn các trụ sở dôi dư ở trung tâm TP Buôn Ma Thuột, các địa phương chưa bán được do vướng quy hoạch.
Để gỡ vướng, theo ông Thắng, tới đây sau khi rà soát lại một lần nữa, việc xử lý các trụ sở, đất dôi dư không còn sử dụng sẽ thực hiện theo 2 phương án.
Với những tài sản đủ điều kiện bán đấu giá, đấu thầu, Sở Tài chính sẽ thực hiện thanh lý để tăng nguồn thu cho ngân sách.
""Với những trụ sở còn vướng quy hoạch hay thủ tục nào đó sẽ giao cho Trung tâm Phát triển quỹ đất tỉnh (năm 2025 trung tâm sẽ trực thuộc UBND tỉnh Đắk Lắk) để thực hiện việc sửa chữa, cho thuê.
Việc cho thuê tài sản dôi dư sẽ tránh được lãng phí quỹ đất, trụ sở và giúp các công trình bớt xuống cấp. Đến khi nào các trụ sở, khu đất đủ điều kiện sắp xếp bán đấu giá được Sở Tài chính sẽ thực hiện"", ông Thắng thông tin.",https://cdn.tuoitre.vn/thumb_w/1100/471584752817336320/2024/11/26/base64-17326314760561457738882.jpeg
Bụng biến dạng sau khi chi hơn 100 triệu hút mỡ,"Sau khi chi hơn 100 triệu đồng để hút mỡ bụng tại một cơ sở, cô gái trẻ đến viện trong tình trạng da bụng biến dạng, gồ ghề.","Bác sĩ Hoàng Hồng, trưởng Khoa phẫu thuật tạo hình thẩm mỹ, Bệnh viện Đại học Y Hà Nội thông tin vừa tiếp nhận bệnh nhân nhập viện do biến chứng sau hút mỡ bụng.
Bệnh nhân là chị H. (29 tuổi, Hà Nội), do tự ti với bụng chảy xệ, ngấn mỡ, chị nghe theo quảng cáo trên mạng xã hội và bỏ ra 110 triệu đồng để hút mỡ, tạo hình thành bụng tại một cơ sở.
Thế nhưng, sau 1 tuần thực hiện phẫu thuật hút mỡ, phần bụng trên của chị H. bắt đầu cứng lại. Thành bụng không có rãnh như mong muốn ban đầu mà nổi cục to, phần da co rúm.
Chị H. cố gắng massage để phần bụng mềm hơn nhưng không cải thiện. Khoảng 1 tháng sau, phần ổ bụng xuất hiện thêm nhiều cục to nổi gồ ghề.
Sau đó, cô gái trẻ không dám quay lại cơ sở thực hiện phẫu thuật để khám lại mà đến Bệnh viện Đại học Y Hà Nội thăm khám.
Bác sĩ Hoàng Hồng, người trực tiếp điều trị cho chị H. chia sẻ qua khai thác bệnh sử, bệnh nhân đã phẫu thuật tạo hình thành bụng tại một cơ sở và gặp phải biến chứng.
Khi thăm khám, phần bụng của bệnh nhân đã có biến dạng thành bụng, da biến dạng, màu da thay đổi.
""Sau khi làm các xét nghiệm, chụp cộng hưởng từ (MRI), chúng tôi phát hiện chị H. gặp nhiều tổn thương phần bụng. Trong bụng bệnh nhân còn có một khối u xơ do nhiễm trùng kéo dài khi thực hiện phẫu thuật trước đó"", bác sĩ Hồng thông tin.
Sau thăm khám, các bác sĩ đã tiến hành phẫu thuật cắt bỏ những khối xơ, phục hồi căng cơ, lớp mỡ và da của thành bụng. Sau phẫu thuật, thành bụng bệnh nhân đã trở lại bình thường.
Theo bác sĩ Hồng, đối với bệnh nhân bị biến dạng thành bụng sau phẫu thuật thẩm mỹ, sẽ gây khó khăn trong sinh hoạt hàng ngày, có nguy cơ gây viêm nhiễm.
Những khối biến dạng ở thành bụng gây tức, khó chịu, ảnh hưởng đến vấn đề thẩm mỹ, tạo ra tâm lý mất tự tin cho người bệnh.
Bác sĩ Hồng cho hay phẫu thuật hút mỡ bụng, tạo hình thành bụng và cắt da thừa sau sinh là nhu cầu làm đẹp chính đáng của nhiều phụ nữ. Tuy nhiên, chị em cần lựa chọn cơ sở y tế uy tín, bác sĩ có chuyên môn để thực hiện.
""Đặc biệt, với những quảng cáo trên mạng xã hội, chị em nên rất cẩn trọng. Chỉ lựa chọn cơ sở y tế được cấp phép thực hiện phẫu thuật, có đầy đủ trang thiết bị, bác sĩ chuyên môn để tránh những biến chứng như trường hợp trên"", bác sĩ Hồng khuyến cáo.",https://cdn.tuoitre.vn/thumb_w/730/471584752817336320/2024/11/27/base64-17326779825391158675980.jpeg
Tuyển Indonesia chọn sân Manahan làm sân nhà ở ASEAN Cup 2024,Liên đoàn Bóng đá Indonesia (PSSI) quyết định chọn sân vận động Manahan làm sân nhà của đội tuyển Indonesia tại ASEAN Cup 2024.,"Theo trưởng đoàn bóng đá Indonesia Sumardji, ngay từ đầu PSSI đã coi sân vận động Manahan là sân nhà của đội tuyển quốc gia Indonesia.
Ông Sumardji nói với BolaSport.com: ""Chúng tôi đã quyết định các trận đấu trên sân nhà gặp Lào và Philippines. Theo đó, đội tuyển Indonesia sẽ sử dụng sân vận động Manahan ở Solo"".
Tuy nhiên, nếu đoàn quân của HLV Shin Tae Yong giành quyền vào bán kết và chung kết, địa điểm thi đấu sẽ được chuyển đến sân vận động chính Gelora Bung Karno ở Jakarta. Ông Sumardji giải thích rằng bầu không khí của những trận đấu quan trọng mới thật sự phù hợp với sân Gelora Bung Karno.
Tại ASEAN Cup 2024, đội tuyển Indonesia nằm ở bảng B cùng Việt Nam, Lào, Philippines và Myanmar. Indonesia sẽ đá 2 trận sân nhà gặp Lào ngày 12-12 và Philippines ngày 21-12. Ngoài ra họ còn đá 2 trận sân khách gặp Myanmar (ngày 9-12) và Việt Nam (15-12).
Đội tuyển Indonesia tham dự giải lần này có nhiều cầu thủ trẻ ở độ tuổi 20-21. Trong đó, tiền đạo 17 tuổi Arkhan Kaka là cầu thủ trẻ nhất. Còn Asnawi Mangkualam là cầu thủ lớn tuổi nhất với 25 tuổi.
Dù PSSI không đưa ra mục tiêu cụ thể cho Indonesia, nhưng chủ tịch PSSI Erick Thohir hy vọng họ sẽ giành chức vô địch ASEAN Cup 2024.",https://cdn.tuoitre.vn/thumb_w/730/471584752817336320/2024/11/27/capture-1732677386843637729028.jpg
"Chó dữ gây án mạng: Tái diễn chuyện cũ, nạn nhân mới",Một em bé 5 tuổi vừa bị hai con chó béc giê cắn tử vong. Một em trai 7 tuổi bị chó nhà cắn nát bộ phận sinh dục. Thảm cảnh đau lòng do vật nuôi gây họa vẫn tái diễn.,"Năm trước từng có người đàn ông bị chính chú chó mình cưng chiều hàng chục năm tấn công. Một gia đình ở Bình Phước đi du lịch, gửi chó pitbull sang nhà hàng xóm vài ngày, con vật này đã cắn chết một người trong gia đình người nhận nuôi giúp.
Vô số vụ việc người dân bị chó cắn nhưng chủ quan không đi tiêm phòng dại, sau một thời gian phát bệnh và không thể cấp cứu kịp.
Nhiều thú cưng gây ""án mạng"" không có dấu hiệu mắc bệnh dại. Nguyên nhân do sự chủ quan của chính chủ nuôi. Trong một số tình huống, chủ nuôi cũng bất lực với thú cưng tưởng chừng ""dễ bảo"" như mọi ngày của mình.
Nuôi chó dữ phòng trộm thì phải nhốt hoặc xích. Trong khi đặc tính của loài vật này càng bị nhốt sẽ càng hung dữ. Chỉ cần người nhà sơ ý, chó xổng chuồng hoặc tuột xích, sự việc sẽ vượt quá tầm kiểm soát. Lúc ấy ngay cả gia chủ cũng khó được an toàn.
Vẫn nhan nhản những hình ảnh người nuôi vô tư dẫn cún cưng đi dạo nhưng không rọ mõm, vật nuôi thoải mái chạy tung tăng trên đường, công viên, sân chung cư mà không hề thấy bóng dáng chủ nhân. Đây là những nơi có nhiều trẻ em vui chơi cùng nhau, khâu đảm bảo an toàn trước nguy cơ bị chó dữ tấn công dường như bị lãng quên.
Tình cảm gắn bó của loài vật này với con người là điều không ai bàn cãi. Xã hội hiện đại nên trong nhiều gia đình, vào ban ngày chỉ có người cao tuổi ở nhà. Những chú cún không khác gì người bạn, giúp khuây khỏa nỗi buồn. Nhiều hộ dân đam mê nuôi cún cưng đã chuyển hướng sang nuôi chó cảnh, chỉ ""quanh quẩn"" trong nhà và cũng hiền lành, ""dễ thương"" hơn cho an toàn.
Vậy nhưng, thích nuôi và để chó gây nguy hiểm đến sức khỏe tính mạng của người khác thì rất khó chấp nhận. Nhiều con hẻm được cư dân giữ gìn sạch sẽ, song chỉ cần một nhà thả chó phóng uế là đủ thấy mất vui, tình làng nghĩa xóm bị tổn thương đôi khi vì một nguyên nhân rất vô lý và không đáng có. Lối đi công viên thành dơ bẩn vì phân chó.
Không thể tồn tại tính ích kỷ, bất chấp nguy cơ gây mất an toàn cho cộng đồng để nuôi thú cưng, thỏa mãn sở thích của cá nhân. Thay vì tìm niềm vui ở các ""chú cún"", sao không vun đắp tình làng nghĩa xóm, tạo dựng mối quan hệ tốt đẹp với láng giềng xung quanh?
Sau một thời gian tổ chức ra mắt và ra quân rầm rộ, một số đội bắt chó thả rông gần đây có vẻ im hơi lặng tiếng, trong khi chó vẫn chạy ""tung tăng"" không người giám sát. Rất cần sự quan tâm và khẩn trương từ cơ quan chức năng trong việc khôi phục, ""tái khởi động"" lực lượng bắt chó thả rông.
Sẽ có va chạm, tranh cãi, thậm chí căng thẳng song không gì quan trọng hơn lợi ích tập thể. Bảo vệ tất cả mọi người, chỉ mất lòng vài người thì có đáng gì! Nhất là khi vẫn còn không ít người lo chăm chút cho con vật nhà mình mặc kệ sự bất tiện và khó chịu của hàng xóm.",https://cdn.tuoitre.vn/thumb_w/730/471584752817336320/2024/11/27/cho-du-khong-ro-mom-read-only-1732676999995496311948.jpg
"Omoda C5 ra mắt Việt Nam: Giá từ 589 triệu, có ADAS cạnh tranh Xforce, Seltos","Sau một thời gian dài thăm dò, Omoda C5 đã chính thức ra mắt thị trường Việt Nam với hai phiên bản.","Ngày 26-11, Omoda C5 đã chính thức ra mắt thị trường Việt Nam đi kèm công bố giá. Xe có 2 phiên bản là Premium và Flagship, giá tương ứng là 589 triệu và 669 triệu đồng.
Ảnh: HOÀNG DŨNG",https://cdn.tuoitre.vn/thumb_w/1100/471584752817336320/2024/11/26/base64-17326001813507349028.jpeg
Các 'ông lớn' ngành xây dựng trở lại với loạt dự án ngàn tỉ,"Sau giai đoạn 'bão tố', thị trường xây dựng đang có dấu hiệu khởi sắc khi nhiều nhà thầu lớn liên tiếp trúng thầu các dự án lớn.","Trao đổi với Tuổi Trẻ Online, đại diện Công ty cổ phần Xây dựng Central cho hay nhà thầu này liên tiếp trúng các gói thầu tại các dự án bất động sản và hạ tầng.
Cụ thể nhà thầu Central mới đây đã nhận được thư thông báo trúng thầu dự án Sun Symphony Residence (tháp B1.1.) tại Đà Nẵng. Theo Central, bên cạnh thi công phần ngầm, chủ đầu tư Sun Group tiếp tục chọn nhà thầu này thi công phần kết cấu và hoàn thiện phần thân của dự án.
Trong lĩnh vực hạ tầng, Central trúng thầu xây dựng dự án trạm dừng nghỉ Phan Thiết - Dầu Giây  của chủ đầu tư FUTA Group. Còn với lĩnh vực địa ốc phía Nam, Central đã phối hợp với Phát Đạt Group khởi công dự án khu nhà ở phức hợp cao tầng Thuận An 1 tại Bình Dương với quy mô 3 tầng hầm, 2 tầng khối đế và 36 tầng cao.
Ngoài ra doanh nghiệp này trúng gói thầu thiết kế và thi công 17 văn phòng chi nhánh trên nhiều địa phương của một ngân hàng lớn.
Trong khi đó, ông Lê Viết Hải - chủ tịch Tập đoàn Xây dựng Hòa Bình - cho biết doanh nghiệp này vừa trúng thầu dự án Newtown Diamond với giá trị gần 1.000 tỉ đồng tại Đà Nẵng.
Tập đoàn Hòa Bình sẽ đảm nhận vai trò nhà thầu chính trong việc thi công kết cấu phần thân cho ba tòa tháp cao 38 tầng và 6 tầng khối đế thuộc dự án khu đô thị thương mại và dịch vụ thể thao cao cấp Newtown (Newtown Diamond).
Trước đó Hòa Bình đã vượt qua nhiều đối thủ để trúng thầu dự án Eaton Park trị giá 1.900 tỉ đồng do Tập đoàn Gamuda Land làm chủ đầu tư tại TP Thủ Đức (TP.HCM).
Ông Hải cho hay việc liên tiếp trúng thầu các dự án lớn vừa khẳng định năng lực cạnh tranh của doanh nghiệp, vừa thể hiện sự tin tưởng của các chủ đầu tư đối với chất lượng và uy tín của nhà thầu.
Công ty TNHH Đầu tư xây dựng Unicons, đơn vị thành viên của Công ty cổ phần Xây dựng Coteccons, cũng vừa giành được hợp đồng xây dựng và đảm bảo chất lượng công trình của dự án Đô thị biển CaraWorld tại tỉnh Khánh Hòa. Đây là dự án bất động sản có tổng mức đầu tư công bố 2,06 tỉ USD (tương đương 46.371 tỉ đồng).
Nhiều nhà thầu lớn khác cũng công bố trúng thầu các dự án bất động sản công nghiệp, hạ tầng và các công trình đầu tư công…
Trao đổi với Tuổi Trẻ Online, lãnh đạo một nhà thầu xây dựng cho biết giai đoạn tắc nghẽn dòng tiền vào cuối năm 2022, đầu năm 2023 đã khiến nhiều nhà thầu đứng bên bờ vực phá sản. Theo vị này, sau giai đoạn khó khăn, các nhà thầu đã buộc phải ""xoay trục"" tìm kiếm đầu ra từ các phân khúc khác, hướng vào các công trình bất động sản công nghiệp, hạ tầng, đầu tư công…
""Tuy số lượng công trình để các nhà thầu tham gia chưa nhiều như kỳ vọng, song tín hiệu tích cực là các chủ đầu tư cũng đang dần khởi động lại các dự án, phát triển dự án mới. Nếu tới đây nhiều dự án gặp vướng mắc về pháp lý được tháo gỡ, chủ đầu tư triển khai thì cơ hội cho các nhà thầu sẽ rất lớn và giai đoạn khó khăn sẽ chính thức chấm dứt và trở lại đường đua với các dự án ngàn tỉ"", vị này cho hay.",https://cdn.tuoitre.vn/thumb_w/730/471584752817336320/2024/11/27/nha-thau-xay-dung-1732677038376259126892.jpg
Squid game 2: Seong Gi Hun sẽ trả thù và chấm dứt trò chơi tàn ác này vĩnh viễn?,"Dù chưa lên sóng, Squid game 2 đã tạo nên địa chấn trên màn ảnh Hàn Quốc. Mọi chú ý của khán giả đều đổ dồn vào bom tấn mới nhà Netflix.","Squid game 2  là một trong những bộ phim trọng điểm của Netflix trong năm 2024, khi nền tảng này đổ dồn hơn 100 tỉ won vào dự án.
Dù nhận được mức đầu tư khủng, bộ phim vẫn khiến khán giả lo rằng lịch sử phần 1 bom tấn, phần 2 bom xịt lặp lại với Squid game 2.
Trước đó Netflix phải nhận trái đắng khi phần tiếp theo của các bộ phim từng ""làm mưa làm gió"" dần giảm nhiệt như Sweet home, Hellbound, Gyeongseong creature...
Theo The Korea Times, dự án Squid game 2 sẽ khiến khán giả chiêm nghiệm, suy ngẫm về bản chất con người qua loạt thử thách sinh tử trong phim.
Chia sẻ về lý do Squid game trở thành bom tấn toàn cầu, đạo diễn Hwang Dong Hyuk nói: ""Tôi cho rằng vì thế giới hiện nay dần trở nên tàn khốc giống như trong phim. Dường như người xem thấy chính mình trong đó. Đó là lý do khiến mọi người đồng cảm với nhận vật"".
Tuy nhiên dù đã 3 năm trôi qua kể từ mùa 1, đạo diễn vẫn không nhận thấy thế giới có sự thay đổi.
""Nghèo đói và bất bình đẳng vẫn tồn tại. Xung đột, chiến tranh giữa các quốc gia và trong chính mỗi con người càng gia tăng.
Tôi muốn tạo ra câu chuyện để khán giả trả lời câu hỏi: Liệu rằng con người có khả năng thay đổi thế giới đang dần xấu đi này không?"" - Hwang Dong Hyuk chia sẻ.
Mùa 2 của Squid game dự kiến ra mắt vào ngày 26-12.
Seong Gi Hun (Lee Jung Jae) - người từng chiến thắng mùa đầu tiên, quay trở lại tham gia trò chơi khốc liệt này.
Đạo diễn tiết lộ thay đổi lớn nhất trong mùa mới nằm ở thiết lập nhân vật Seong Gi Hun. Trong phần đầu, anh là người chơi bình thường, mang khát vọng đổi đời. Song lần tái xuất này của anh mang mục tiêu rõ ràng hơn, đó là trả thù và chấm dứt trò chơi tàn ác này vĩnh viễn.
Đặc biệt, điểm sáng mùa 2 đó chính là tuyến nhân vật và trò chơi mới. Đồng thời mở rộng chủ đề về sự chia sẻ. Cuộc bỏ phiếu sinh tồn sẽ là trọng tâm của cốt truyện, ngụ ý tượng trưng cho sự phân cực và xung đột ngày càng gia tăng trong thế giới hiện tại.
Squid game còn vướng phải chỉ trích vì những cảnh bạo lực trong phim. Song đối với Hwang Dong Hyuk, bạo lực, cái chết của phim nhằm mang tính biểu tượng, ẩn dụ cho việc con người dễ dàng bị loại bỏ và cô lập khi trong hoàn cảnh ngặt nghèo.
""Bộ phim đặt ra câu hỏi liệu rằng nhân tính, đạo đức và lương tâm có thể tồn tại trong một thế giới cạnh tranh khốc liệt hay không. Mùa 2 sẽ đi sâu vào những chủ đề này với những thử thách mới dành cho đạo đức con người"" - Hwang Dong Hyuk hé lộ.
Kim Ji Yeon - giám đốc sản xuất của Squid game kiêm CEO của Firstman Studio nhấn mạnh mùa 2 được đầu tư rất nhiều để trở nên mãn nhãn hơn.
Một trong những thử thách lớn nhất trong quá trình sản xuất Squid game 2 là giữ kín những bí mật của bộ phim. Vì bom tấn quy tụ dàn diễn viên phụ đông đảo, việc bảo mật các trò chơi, số phận nhân vật và cốt truyện là rất khó khăn.
""Vấn đề với Squid game cốt truyệt sẽ bị ảnh hưởng nếu có thông tin rò rỉ. Các diễn viên tham gia sẽ không được biết số phận của người khác ra sao, trừ vai diễn của mình. Ngay cả khi quay cùng nhau, rất ít diễn viên biết toàn bộ kịch bản"" - Kim Ji Yeon chia sẻ.
Nhìn lại áp lực khi phải vượt qua thành công của mùa đầu, ""cha đẻ"" bộ phim bày tỏ sự tự tin vào chiều sâu kịch bản phần 2.
""Kỳ vọng của khán giả tạo ra áp lực để tôi phải sáng tạo ra một sản phẩm còn xuất sắc hơn nữa. Tôi tin rằng mình đã dốc hết tâm huyết cho dự án này. Khán giả có thể cảm nhận nỗ lực của chúng tôi qua những thước phim sắp tới"" - Hwang Dong Hyuk kết luận.
Dù chưa phát sóng phần 2, người hâm mộ loạt phim này tiếp tục nhận ""tin vui"" khi Netflix thông báo mùa 3 đang đến gần. Theo The Korea Times, phần cuối Squid game sẽ phát sóng vào năm 2025.",https://cdn.tuoitre.vn/thumb_w/730/471584752817336320/2024/11/26/z6072310524001561034cdc2e1920d4770b253487d3f88-1732633585429418271259.jpg
